Volcano Number,Volcano Name,VEI,Eruption Category,Latitude,Longitude,Country,Recoded Volcano Type,Region,Recoded Dominant Rock Type,Tectonic Setting,Elevation (m)
257040,Ambrym,2.0,Confirmed Eruption,-16.25,168.12,Vanuatu,Shield,Melanesia and Australia,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),1334
257040,Ambrym,2.0,Confirmed Eruption,-16.25,168.12,Vanuatu,Shield,Melanesia and Australia,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),1334
257040,Ambrym,2.0,Confirmed Eruption,-16.25,168.12,Vanuatu,Shield,Melanesia and Australia,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),1334
257040,Ambrym,,Uncertain Eruption,-16.25,168.12,Vanuatu,Shield,Melanesia and Australia,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),1334
257040,Ambrym,2.0,Confirmed Eruption,-16.25,168.12,Vanuatu,Shield,Melanesia and Australia,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),1334
257040,Ambrym,,Confirmed Eruption,-16.25,168.12,Vanuatu,Shield,Melanesia and Australia,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),1334
257040,Ambrym,2.0,Confirmed Eruption,-16.25,168.12,Vanuatu,Shield,Melanesia and Australia,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),1334
257040,Ambrym,6.0,Confirmed Eruption,-16.25,168.12,Vanuatu,Shield,Melanesia and Australia,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km),1334
353020,Wolf,,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,4.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,1.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,,Uncertain Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,0.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,2.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,0.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,1.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,0.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,2.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,0.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,0.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
353020,Wolf,0.0,Confirmed Eruption,0.02,-91.35,Ecuador,Shield,South America,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1710
233020,"Fournaise, Piton de la",,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Uncertain Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Uncertain Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",1.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",2.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
233020,"Fournaise, Piton de la",0.0,Confirmed Eruption,-21.244,55.708,France,Shield,Middle East and Indian Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),2632
